YEAR,WEEK_IN_YEAR,PRICE,EFFECTIVE_VOLUME,AVERAGE_WEIGHT,WEIGHTS_IMPACTING
2013,50,1.05,0,6.114285714,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 9, 9, 9, 11]"
2013,51,1.12,36000,6.114285714,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 9, 9, 11]"
2013,52,1.02,27900,6.123809524,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 9, 9, 10, 8, 9, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 4, 4, 3, 4, 4, 4, 3, 2, 3, 3, 4, 3, 4, 4, 3, 6, 4, 6, 6, 7, 8, 7, 6, 7, 9, 9, 9, 11, 9, 11]"
2014,1,1.01,4500,6.075471698,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,2,1.07,6300,6.028571429,"[11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,3,1.05,24300,6.019047619,"[9, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,4,1.08,862425,5.99047619,"[9, 8, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,5,0.91,1877475,5.99047619,"[9, 8, 8, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,6,0.98,1971675,5.980952381,"[9, 8, 8, 8, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,7,1.04,528075,5.971428571,"[9, 8, 8, 8, 8, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,8,1.06,1158075,5.971428571,"[9, 8, 8, 8, 8, 9, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,9,1.02,1721283,5.952380952,"[9, 8, 8, 8, 8, 9, 7, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,10,1.06,1609176,5.942857143,"[9, 8, 8, 8, 8, 9, 7, 7, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,11,1.08,4672324,5.933333333,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,12,1.11,4537593,5.933333333,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,13,1.07,6516278,5.923809524,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,14,1.09,6389959,5.923809524,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,15,1.12,6920085,5.933333333,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,16,1.17,9675813,5.952380952,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,17,1.18,8262367,5.942857143,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,18,1.07,13460568,5.942857143,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,19,1.15,13534799,5.961904762,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,20,1.21,13578096,5.952380952,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,21,1.19,14079102,5.961904762,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,22,1.2,15875153,5.933333333,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,23,1.16,15150629,5.933333333,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,24,1.16,14051440,5.933333333,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,25,1.13,13108286,5.933333333,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,26,1.18,12764271,5.933333333,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,27,1.18,11999972,5.942857143,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,28,1.22,8850057,5.952380952,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,29,1.19,10700675,5.952380952,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,30,1.19,10703093,5.952380952,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,31,1.16,10869892,5.942857143,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,32,1.16,8891817,5.923809524,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,33,1.15,7335956,5.904761905,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,34,1.14,6701360,5.904761905,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,35,1.11,5919506,5.904761905,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,36,1.16,5664271,5.914285714,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,37,1.14,4028463,5.923809524,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
2014,38,1.11,3625537,5.923809524,"[9, 8, 8, 8, 8, 9, 7, 7, 7, 7, 6, 7, 7, 8, 6, 6, 6, 4, 6, 2, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 11, 10, 11, 8, 9, 9, 9, 9, 8, 8, 7, 7, 7, 6, 6, 7, 6, 4, 5, 5, 5, 5, 4, 4, 4, 3, 2, 3, 3, 3, 4, 4, 3, 3, 2, 2, 3, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9, 4, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 9, 10, 8, 8, 9]"
